(1.39508,1.70332)
(1.41543,1.70166)
(1.43582,1.6997)
(1.45624,1.69746)
(1.47668,1.69493)
(1.49714,1.69211)
(1.51761,1.68899)
(1.53809,1.68557)
(1.55858,1.68186)
(1.57906,1.67784)
(1.59953,1.67352)
(1.61998,1.6689)
(1.64041,1.66397)
(1.66081,1.65873)
(1.68118,1.65319)
(1.7015,1.64733)
(1.72178,1.64117)
(1.742,1.63471)
(1.76216,1.62793)
(1.78224,1.62085)
(1.80226,1.61346)
(1.82219,1.60576)
(1.84203,1.59776)
(1.86177,1.58945)
(1.88141,1.58084)
(1.90094,1.57194)
(1.92035,1.56273)
(1.93964,1.55323)
(1.95881,1.54344)
(1.97783,1.53336)
(1.99671,1.52299)
(2.01545,1.51233)
(2.03403,1.5014)
(2.05244,1.49019)
(2.0707,1.47871)
(2.08877,1.46696)
(2.10668,1.45495)
(2.1244,1.44268)
(2.14193,1.43016)
(2.15927,1.41738)
(2.17641,1.40437)
(2.19335,1.39111)
(2.21008,1.37762)
(2.22661,1.36391)
(2.24292,1.34997)
(2.25901,1.33582)
(2.27488,1.32145)
(2.29053,1.30688)
(2.30596,1.29211)
(2.32115,1.27715)
(2.33612,1.262)
(2.35085,1.24667)
(2.36535,1.23116)
(2.37962,1.21549)
(2.39364,1.19965)
(2.40743,1.18365)
(2.42098,1.1675)
(2.43429,1.15121)
(2.44736,1.13477)
(2.4602,1.1182)
(2.47279,1.1015)
(2.48515,1.08468)
(2.49726,1.06773)
(2.50914,1.05068)
(2.52079,1.03351)
(2.5322,1.01624)
(2.54337,0.998868)
(2.55432,0.981401)
(2.56503,0.963842)
(2.57551,0.946196)
(2.58577,0.928467)
(2.5958,0.910657)
(2.60561,0.89277)
(2.6152,0.87481)
(2.62456,0.856778)
(2.63372,0.838679)
(2.64265,0.820514)
(2.65138,0.802286)
(2.65989,0.783997)
(2.6682,0.765649)
(2.6763,0.747242)
(2.6842,0.72878)
(2.6919,0.710263)
(2.6994,0.691691)
(2.7067,0.673066)
(2.71381,0.654389)
(2.72072,0.63566)
(2.72744,0.616879)
(2.73397,0.598047)
(2.74031,0.579163)
(2.74646,0.560227)
(2.75243,0.541239)
(2.75821,0.522199)
(2.7638,0.503106)
(2.76921,0.483959)
(2.77444,0.464758)
(2.77948,0.445502)
(2.78434,0.42619)
(2.78901,0.406821)
(2.7935,0.387395)
(2.7978,0.36791)
(2.80191,0.348366)
(2.80584,0.328762)
(2.80958,0.309096)
(2.81313,0.289369)
(2.81649,0.269579)
(2.81965,0.249725)
(2.82262,0.229808)
(2.82539,0.209826)
(2.82796,0.189779)
(2.83033,0.169667)
(2.83249,0.14949)
(2.83444,0.129248)
(2.83617,0.108941)
(2.83769,0.0885698)
(2.839,0.0681347)
(2.84008,0.0476364)
(2.84093,0.0270762)
(2.84155,0.00645509)
(2.84194,-0.0142253)
(2.84209,-0.0349634)
(2.842,-0.0557572)
(2.84166,-0.0766045)
(2.84107,-0.0975029)
(2.84022,-0.11845)
(2.83912,-0.139442)
(2.83775,-0.160476)
(2.83612,-0.181549)
(2.83422,-0.202658)
(2.83204,-0.223797)
(2.82958,-0.244962)
(2.82683,-0.26615)
(2.82381,-0.287355)
(2.82049,-0.308572)
(2.81687,-0.329797)
(2.81296,-0.351022)
(2.80875,-0.372244)
(2.80424,-0.393454)
(2.79942,-0.414648)
(2.79429,-0.435819)
(2.78885,-0.45696)
(2.78309,-0.478065)
(2.77702,-0.499126)
(2.77064,-0.520136)
(2.76393,-0.541088)
(2.75691,-0.561974)
(2.74956,-0.582787)
(2.7419,-0.603519)
(2.73391,-0.624163)
(2.7256,-0.64471)
(2.71697,-0.665152)
(2.70802,-0.685482)
(2.69875,-0.705691)
(2.68917,-0.725772)
(2.67927,-0.745716)
(2.66905,-0.765516)
(2.65852,-0.785164)
(2.64769,-0.804651)
(2.63654,-0.82397)
(2.6251,-0.843113)
(2.61335,-0.862073)
(2.60131,-0.880842)
(2.58897,-0.899413)
(2.57635,-0.917778)
(2.56345,-0.935931)
(2.55027,-0.953865)
(2.53682,-0.971573)
(2.5231,-0.989049)
(2.50913,-1.00629)
(2.4949,-1.02328)
(2.48042,-1.04002)
(2.4657,-1.05651)
(2.45074,-1.07274)
(2.43556,-1.0887)
(2.42016,-1.10439)
(2.40454,-1.11981)
(2.38872,-1.13495)
(2.3727,-1.14981)
(2.35649,-1.16438)
(2.3401,-1.17866)
(2.32353,-1.19265)
(2.3068,-1.20635)
(2.2899,-1.21976)
(2.27286,-1.23286)
(2.25567,-1.24567)
(2.23835,-1.25818)
(2.2209,-1.27039)
(2.20333,-1.28229)
(2.18565,-1.2939)
(2.16787,-1.3052)
(2.14999,-1.3162)
(2.13202,-1.3269)
(2.11398,-1.33731)
(2.09585,-1.34741)
(2.07767,-1.35722)
(2.05942,-1.36674)
(2.04112,-1.37596)
(2.02277,-1.3849)
(2.00439,-1.39354)
(1.98597,-1.40191)
(1.96752,-1.40999)
(1.94905,-1.41779)
(1.93057,-1.42532)
(1.91207,-1.43257)
(1.89357,-1.43956)
(1.87507,-1.44628)
(1.85657,-1.45274)
(1.83808,-1.45895)
(1.8196,-1.4649)
(1.80113,-1.47061)
(1.78269,-1.47607)
(1.76426,-1.48129)
(1.74586,-1.48627)
(1.72749,-1.49102)
(1.70915,-1.49555)
(1.69084,-1.49985)
(1.67256,-1.50393)
(1.65431,-1.5078)
(1.63611,-1.51145)
(1.61794,-1.5149)
(1.59981,-1.51815)
(1.58171,-1.52119)
(1.56366,-1.52404)
(1.54565,-1.52669)
(1.52767,-1.52916)
(1.50974,-1.53143)
(1.49184,-1.53353)
(1.47399,-1.53544)
(1.45617,-1.53717)
(1.43839,-1.53873)
(1.42065,-1.54011)
(1.40294,-1.54132)
(1.38527,-1.54236)
(1.36763,-1.54323)
(1.35002,-1.54394)
(1.33245,-1.54448)
(1.3149,-1.54485)
(1.29739,-1.54506)
(1.2799,-1.5451)
(1.26244,-1.54498)
(1.245,-1.5447)
(1.22759,-1.54425)
(1.21021,-1.54364)
(1.19284,-1.54287)
(1.1755,-1.54192)
(1.15817,-1.54082)
(1.14087,-1.53954)
(1.12359,-1.5381)
(1.10632,-1.53648)
(1.08908,-1.5347)
(1.07185,-1.53274)
(1.05464,-1.53061)
(1.03745,-1.5283)
(1.02028,-1.52581)
(1.00313,-1.52314)
(0.986,-1.52028)
(0.968891,-1.51724)
(0.951805,-1.51402)
(0.934744,-1.5106)
(0.917708,-1.50699)
(0.900699,-1.50318)
(0.88372,-1.49918)
(0.866772,-1.49498)
(0.849858,-1.49057)
(0.832982,-1.48596)
(0.816144,-1.48115)
(0.799349,-1.47612)
(0.782601,-1.47088)
(0.765901,-1.46544)
(0.749254,-1.45977)
(0.732665,-1.45389)
(0.716136,-1.44779)
(0.699672,-1.44147)
(0.683277,-1.43493)
(0.666956,-1.42817)
(0.650714,-1.42118)
(0.634555,-1.41397)
(0.618484,-1.40653)
(0.602506,-1.39887)
(0.586627,-1.39098)
(0.570851,-1.38287)
(0.555184,-1.37453)
(0.539631,-1.36597)
(0.524198,-1.35718)
(0.508891,-1.34817)
(0.493713,-1.33893)
(0.478672,-1.32948)
(0.463773,-1.31981)
(0.44902,-1.30992)
(0.43442,-1.29981)
(0.419978,-1.28949)
(0.4057,-1.27896)
(0.39159,-1.26822)
(0.377653,-1.25728)
(0.363896,-1.24614)
(0.350323,-1.2348)
(0.336939,-1.22326)
(0.323748,-1.21154)
(0.310756,-1.19963)
(0.297967,-1.18753)
(0.285385,-1.17526)
(0.273014,-1.16282)
(0.260858,-1.15021)
(0.248922,-1.13744)
(0.237208,-1.12451)
(0.22572,-1.11142)
(0.214461,-1.09819)
(0.203435,-1.08482)
(0.192643,-1.07132)
(0.182089,-1.05768)
(0.171774,-1.04392)
(0.161702,-1.03004)
(0.151873,-1.01605)
(0.142289,-1.00195)
(0.132951,-0.987755)
(0.123861,-0.973463)
(0.11502,-0.959082)
(0.106428,-0.944619)
(0.0980852,-0.930079)
(0.0899921,-0.915468)
(0.0821487,-0.900793)
(0.0745547,-0.886058)
(0.0672095,-0.871271)
(0.0601124,-0.856436)
(0.0532626,-0.841559)
(0.0466589,-0.826645)
(0.0403,-0.8117)
(0.0341845,-0.79673)
(0.0283107,-0.781738)
(0.0226768,-0.76673)
(0.0172807,-0.751712)
(0.0121205,-0.736687)
(0.00719372,-0.72166)
(0.0024981,-0.706635)
(-0.00196887,-0.691617)
(-0.00620982,-0.676609)
(-0.0102274,-0.661616)
(-0.0140245,-0.64664)
(-0.0176038,-0.631686)
(-0.0209683,-0.616757)
(-0.024121,-0.601855)
(-0.0270647,-0.586984)
(-0.0298027,-0.572146)
(-0.0323378,-0.557344)
(-0.0346731,-0.542581)
(-0.0368117,-0.527857)
(-0.0387564,-0.513176)
(-0.0405104,-0.498539)
(-0.0420765,-0.483948)
(-0.0434577,-0.469404)
(-0.0446567,-0.454909)
(-0.0456763,-0.440463)
(-0.0465192,-0.426068)
(-0.0471881,-0.411725)
(-0.0476853,-0.397434)
(-0.0480135,-0.383197)
(-0.0481747,-0.369013)
(-0.0481714,-0.354883)
(-0.0480055,-0.340807)
(-0.0476791,-0.326787)
(-0.0471939,-0.312821)
(-0.0465517,-0.29891)
(-0.0457542,-0.285054)
(-0.0448027,-0.271253)
(-0.0436987,-0.257507)
(-0.0424433,-0.243816)
(-0.0410375,-0.23018)
(-0.0394824,-0.216598)
(-0.0377788,-0.203072)
(-0.0359272,-0.1896)
(-0.0339284,-0.176183)
(-0.0317826,-0.16282)
(-0.0294903,-0.149512)
(-0.0270517,-0.136259)
(-0.0244667,-0.123061)
(-0.0217355,-0.109918)
(-0.0188579,-0.0968303)
(-0.0158337,-0.0837985)
(-0.0126626,-0.0708229)
(-0.00934427,-0.0579042)
(-0.00587823,-0.0450429)
(-0.00226401,-0.0322398)
(0.00149895,-0.0194959)
(0.00541126,-0.00681201)
(0.00947354,0.00581068)
(0.0136865,0.018371)
(0.0180507,0.0308675)
(0.022567,0.0432988)
(0.027236,0.0556632)
(0.0320584,0.0679591)
(0.0370349,0.0801846)
(0.0421661,0.0923377)
(0.0474526,0.104416)
(0.052895,0.116418)
(0.0584938,0.128341)
(0.0642494,0.140182)
(0.0701621,0.151939)
(0.0762324,0.163609)
(0.0824603,0.17519)
(0.088846,0.186678)
(0.0953894,0.19807)
(0.102091,0.209364)
(0.108949,0.220556)
(0.115965,0.231643)
(0.123137,0.242621)
(0.130465,0.253488)
(0.137948,0.264239)
(0.145585,0.274872)
(0.153376,0.285383)
(0.161319,0.295767)
(0.169412,0.306023)
(0.177654,0.316145)
(0.186044,0.326132)
(0.19458,0.335978)
(0.203259,0.34568)
(0.212079,0.355236)
(0.221038,0.364641)
(0.230134,0.373891)
(0.239365,0.382985)
(0.248726,0.391918)
(0.258215,0.400687)
(0.26783,0.409289)
(0.277567,0.417721)
(0.287422,0.425979)
(0.297393,0.434062)
(0.307475,0.441966)
(0.317665,0.449689)
(0.327959,0.457228)
(0.338352,0.464581)
(0.348842,0.471745)
(0.359424,0.478719)
(0.370093,0.485501)
(0.380845,0.492088)
(0.391676,0.49848)
(0.402582,0.504675)
(0.413557,0.510671)
(0.424598,0.516468)
(0.4357,0.522064)
(0.446858,0.527459)
(0.458068,0.532652)
(0.469325,0.537642)
(0.480625,0.54243)
(0.491962,0.547016)
(0.503333,0.551399)
(0.514733,0.55558)
(0.526157,0.559559)
(0.537601,0.563336)
(0.549061,0.566913)
(0.560532,0.570291)
(0.57201,0.573469)
(0.583491,0.576451)
(0.594971,0.579236)
(0.606446,0.581826)
(0.617912,0.584224)
(0.629365,0.58643)
(0.640802,0.588446)
(0.652219,0.590274)
(0.663612,0.591917)
(0.674979,0.593377)
(0.686317,0.594655)
(0.697621,0.595753)
(0.70889,0.596675)
(0.720121,0.597423)
(0.731311,0.597998)
(0.742457,0.598404)
(0.753558,0.598642)
(0.76461,0.598716)
(0.775613,0.598628)
(0.786564,0.59838)
(0.797461,0.597975)
(0.808303,0.597416)
(0.819089,0.596704)
(0.829816,0.595843)
(0.840484,0.594835)
(0.851091,0.593682)
(0.861637,0.592386)
(0.87212,0.590951)
(0.882541,0.589377)
(0.892897,0.587668)
(0.903189,0.585825)
(0.913416,0.58385)
(0.923577,0.581746)
(0.933673,0.579513)
(0.943702,0.577155)
(0.953666,0.574672)
(0.963562,0.572066)
(0.973392,0.569339)
(0.983156,0.566492)
(0.992852,0.563526)
(1.00248,0.560442)
(1.01204,0.557242)
(1.02154,0.553926)
(1.03097,0.550495)
(1.04033,0.546951)
(1.04963,0.543293)
(1.05885,0.539523)
(1.06801,0.53564)
(1.07711,0.531646)
(1.08613,0.52754)
(1.09509,0.523324)
(1.10398,0.518996)
(1.1128,0.514557)
(1.12155,0.510008)
(1.13023,0.505348)
(1.13885,0.500577)
(1.14739,0.495695)
(1.15586,0.490702)
(1.16426,0.485597)
(1.17258,0.480382)
(1.18083,0.475054)
(1.18901,0.469615)
(1.19711,0.464063)
(1.20513,0.458399)
(1.21307,0.452622)
(1.22093,0.446732)
(1.22871,0.44073)
(1.2364,0.434614)
(1.24401,0.428385)
(1.25153,0.422043)
(1.25897,0.415588)
(1.26631,0.409019)
(1.27355,0.402337)
(1.2807,0.395543)
(1.28775,0.388636)
(1.2947,0.381616)
(1.30155,0.374485)
(1.30829,0.367243)
(1.31493,0.35989)
(1.32145,0.352428)
(1.32786,0.344857)
(1.33415,0.337178)
(1.34033,0.329393)
(1.34638,0.321502)
(1.35231,0.313507)
(1.35812,0.305409)
(1.36379,0.297211)
(1.36933,0.288914)
(1.37474,0.280519)
(1.38001,0.272029)
(1.38514,0.263446)
(1.39012,0.254772)
(1.39496,0.246009)
(1.39966,0.237161)
(1.4042,0.228229)
(1.40859,0.219217)
(1.41283,0.210127)
(1.41691,0.200962)
(1.42083,0.191725)
(1.42459,0.18242)
(1.42818,0.17305)
(1.43161,0.163618)
(1.43488,0.154127)
(1.43798,0.144582)
(1.4409,0.134985)
(1.44366,0.12534)
(1.44625,0.115652)
(1.44866,0.105923)
(1.4509,0.0961586)
(1.45297,0.0863613)
(1.45486,0.0765353)
(1.45657,0.0666846)
(1.45811,0.0568132)
(1.45947,0.0469249)
(1.46066,0.0370236)
(1.46167,0.0271133)
(1.46251,0.0171979)
(1.46317,0.00728112)
(1.46366,-0.0026331)
(1.46397,-0.012541)
(1.46411,-0.0224388)
(1.46408,-0.032323)
(1.46387,-0.0421897)
(1.4635,-0.0520356)
(1.46296,-0.061857)
(1.46225,-0.0716508)
(1.46138,-0.0814134)
(1.46034,-0.0911418)
(1.45914,-0.100833)
(1.45778,-0.110483)
(1.45626,-0.120091)
(1.45459,-0.129652)
(1.45276,-0.139164)
(1.45078,-0.148625)
(1.44865,-0.158033)
(1.44638,-0.167384)
(1.44396,-0.176677)
(1.44139,-0.18591)
(1.43869,-0.19508)
(1.43585,-0.204187)
(1.43287,-0.213227)
(1.42976,-0.222201)
(1.42652,-0.231105)
(1.42315,-0.23994)
(1.41965,-0.248703)
(1.41603,-0.257394)
(1.41229,-0.266011)
(1.40843,-0.274555)
(1.40445,-0.283023)
(1.40036,-0.291416)
(1.39616,-0.299732)
(1.39184,-0.307972)
(1.38742,-0.316135)
(1.38289,-0.324221)
(1.37826,-0.332229)
(1.37353,-0.34016)
(1.36869,-0.348013)
(1.36375,-0.355788)
(1.35872,-0.363485)
(1.35359,-0.371105)
(1.34836,-0.378647)
(1.34304,-0.386112)
(1.33763,-0.3935)
(1.33213,-0.40081)
(1.32654,-0.408044)
(1.32085,-0.4152)
(1.31508,-0.42228)
(1.30922,-0.429284)
(1.30327,-0.436211)
(1.29723,-0.443063)
(1.29111,-0.449838)
(1.2849,-0.456537)
(1.27861,-0.463159)
(1.27223,-0.469706)
(1.26576,-0.476176)
(1.25921,-0.48257)
(1.25257,-0.488888)
(1.24585,-0.495128)
(1.23904,-0.50129)
(1.23214,-0.507375)
(1.22516,-0.513381)
(1.21809,-0.519308)
(1.21094,-0.525156)
(1.2037,-0.530922)
(1.19637,-0.536607)
(1.18896,-0.54221)
(1.18146,-0.547728)
(1.17387,-0.553162)
(1.16619,-0.55851)
(1.15843,-0.56377)
(1.15057,-0.568941)
(1.14263,-0.574021)
(1.1346,-0.579009)
(1.12648,-0.583903)
(1.11828,-0.588702)
(1.10998,-0.593403)
(1.1016,-0.598004)
(1.09313,-0.602503)
(1.08458,-0.606899)
(1.07594,-0.611189)
(1.06721,-0.61537)
(1.05839,-0.619442)
(1.04949,-0.6234)
(1.04051,-0.627244)
(1.03145,-0.63097)
(1.0223,-0.634577)
(1.01307,-0.638061)
(1.00377,-0.64142)
(0.994383,-0.644653)
(0.984923,-0.647756)
(0.975388,-0.650728)
(0.965781,-0.653565)
(0.956104,-0.656266)
(0.946358,-0.658828)
(0.936546,-0.661249)
(0.926669,-0.663526)
(0.916731,-0.665658)
(0.906734,-0.667642)
(0.896681,-0.669477)
(0.886574,-0.67116)
(0.876415,-0.67269)
(0.866209,-0.674064)
(0.855958,-0.675282)
(0.845666,-0.676341)
(0.835334,-0.677241)
(0.824968,-0.677979)
(0.814569,-0.678555)
(0.804143,-0.678967)
(0.793691,-0.679214)
(0.783217,-0.679296)
(0.772726,-0.679213)
(0.762221,-0.678962)
(0.751705,-0.678544)
(0.741182,-0.677959)
(0.730655,-0.677206)
(0.720129,-0.676286)
(0.709607,-0.675198)
(0.699093,-0.673943)
(0.68859,-0.672522)
(0.678102,-0.670934)
(0.667633,-0.66918)
(0.657186,-0.667262)
(0.646764,-0.66518)
(0.636372,-0.662935)
(0.626012,-0.660529)
(0.615688,-0.657962)
(0.605402,-0.655237)
(0.595159,-0.652354)
(0.584961,-0.649317)
(0.574812,-0.646125)
(0.564713,-0.642781)
(0.554668,-0.639288)
(0.544679,-0.635647)
(0.53475,-0.63186)
(0.524881,-0.62793)
(0.515077,-0.623858)
(0.505338,-0.619647)
(0.495668,-0.6153)
(0.486067,-0.610818)
(0.476538,-0.606205)
(0.467082,-0.601462)
(0.457701,-0.596593)
(0.448396,-0.591599)
(0.439169,-0.586483)
(0.430021,-0.581247)
(0.420952,-0.575895)
(0.411964,-0.570428)
(0.403058,-0.564849)
(0.394233,-0.55916)
(0.385491,-0.553364)
(0.376833,-0.547463)
(0.368257,-0.541458)
(0.359766,-0.535353)
(0.351358,-0.529149)
(0.343034,-0.522849)
(0.334794,-0.516454)
(0.326638,-0.509965)
(0.318565,-0.503386)
(0.310576,-0.496717)
(0.302669,-0.489961)
(0.294846,-0.483117)
(0.287104,-0.476189)
(0.279444,-0.469177)
(0.271865,-0.462083)
(0.264368,-0.454907)
(0.25695,-0.44765)
(0.249613,-0.440314)
(0.242354,-0.432899)
(0.235175,-0.425405)
(0.228073,-0.417833)
(0.22105,-0.410185)
(0.214104,-0.402459)
(0.207235,-0.394656)
(0.200442,-0.386777)
(0.193726,-0.378821)
(0.187086,-0.370788)
(0.180523,-0.362679)
(0.174035,-0.354493)
(0.167622,-0.346229)
(0.161286,-0.337888)
(0.155026,-0.329469)
(0.148843,-0.320972)
(0.142736,-0.312397)
(0.136706,-0.303742)
(0.130753,-0.295007)
(0.124879,-0.286192)
(0.119084,-0.277296)
(0.113369,-0.268318)
(0.107735,-0.259259)
(0.102183,-0.250116)
(0.0967135,-0.240891)
(0.0913286,-0.231582)
(0.0860295,-0.222188)
(0.0808176,-0.21271)
(0.0756946,-0.203147)
(0.0706622,-0.193498)
(0.0657222,-0.183764)
(0.0608765,-0.173944)
(0.056127,-0.164037)
(0.0514759,-0.154045)
(0.0469252,-0.143966)
(0.0424774,-0.133801)
(0.0381345,-0.123551)
(0.033899,-0.113215)
(0.0297734,-0.102794)
(0.0257601,-0.092289)
(0.0218616,-0.0817)
(0.0180805,-0.0710281)
(0.0144193,-0.0602742)
(0.0108807,-0.0494394)
(0.00746722,-0.038525)
(0.00418158,-0.0275322)
(0.00102636,-0.0164625)
(-0.00199585,-0.00531761)
(-0.00488246,0.00590076)
(-0.00763092,0.0171907)
(-0.0102387,0.0285502)
(-0.0127034,0.0399771)
(-0.0150225,0.0514691)
(-0.0171936,0.0630237)
(-0.0192147,0.0746384)
(-0.0210833,0.0863104)
(-0.0227974,0.0980371)
(-0.0243551,0.109815)
(-0.0257543,0.121642)
(-0.0269932,0.133515)
(-0.0280703,0.14543)
(-0.0289838,0.157383)
(-0.0297325,0.169372)
(-0.0303148,0.181394)
(-0.0307298,0.193443)
(-0.0309763,0.205517)
(-0.0310535,0.217613)
(-0.0309606,0.229726)
(-0.0306971,0.241852)
(-0.0302625,0.253989)
(-0.0296566,0.266131)
(-0.0288792,0.278275)
(-0.0279305,0.290417)
(-0.0268106,0.302554)
(-0.0255198,0.314682)
(-0.0240589,0.326796)
(-0.0224283,0.338893)
(-0.020629,0.35097)
(-0.018662,0.363022)
(-0.0165284,0.375046)
(-0.0142296,0.387039)
(-0.0117668,0.398996)
(-0.00914181,0.410915)
(-0.00635623,0.422792)
(-0.00341192,0.434624)
(-0.000310822,0.446408)
(0.00294498,0.458142)
(0.00635332,0.469821)
(0.00991192,0.481443)
(0.0136184,0.493007)
(0.0174703,0.504508)
(0.0214652,0.515946)
(0.0256003,0.527317)
(0.0298732,0.53862)
(0.0342809,0.549852)
(0.038821,0.561013)
(0.0434904,0.5721)
(0.0482865,0.583113)
(0.0532065,0.594049)
(0.0582475,0.604908)
(0.0634067,0.615688)
(0.0686814,0.62639)
(0.0740688,0.637011)
(0.0795662,0.647552)
(0.0851709,0.658013)
(0.0908802,0.668393)
(0.0966917,0.678692)
(0.102603,0.688909)
(0.108611,0.699047)
(0.114714,0.709103)
(0.12091,0.71908)
(0.127197,0.728977)
(0.133572,0.738795)
(0.140033,0.748535)
(0.146579,0.758197)
(0.153209,0.767783)
(0.15992,0.777294)
(0.166711,0.78673)
(0.173581,0.796092)
(0.180529,0.805382)
(0.187553,0.814601)
(0.194654,0.82375)
(0.201829,0.832829)
(0.209079,0.841841)
(0.216404,0.850787)
(0.223802,0.859666)
(0.231274,0.868482)
(0.23882,0.877234)
(0.24644,0.885924)
(0.254134,0.894553)
(0.261903,0.903122)
(0.269746,0.911631)
(0.277666,0.920081)
(0.285662,0.928474)
(0.293735,0.936809)
(0.301886,0.945087)
(0.310117,0.953308)
(0.318428,0.961473)
(0.326821,0.969582)
(0.335297,0.977635)
(0.343857,0.985631)
(0.352503,0.993571)
(0.361236,1.00145)
(0.370058,1.00928)
(0.378969,1.01704)
(0.387973,1.02475)
(0.397069,1.0324)
(0.40626,1.03998)
(0.415547,1.0475)
(0.424932,1.05496)
(0.434415,1.06235)
(0.443998,1.06968)
(0.453684,1.07693)
(0.463471,1.08411)
(0.473363,1.09122)
(0.48336,1.09825)
(0.493462,1.1052)
(0.503671,1.11207)
(0.513987,1.11886)
(0.524412,1.12556)
(0.534944,1.13216)
(0.545586,1.13868)
(0.556336,1.14509)
(0.567195,1.15141)
(0.578163,1.15763)
(0.589239,1.16373)
(0.600423,1.16973)
(0.611713,1.17561)
(0.623111,1.18138)
(0.634613,1.18703)
(0.646219,1.19255)
(0.657928,1.19794)
(0.669737,1.2032)
(0.681646,1.20833)
(0.693651,1.21332)
(0.705751,1.21817)
(0.717944,1.22287)
(0.730226,1.22742)
(0.742596,1.23182)
(0.755049,1.23607)
(0.767584,1.24016)
(0.780197,1.24409)
(0.792883,1.24785)
(0.805641,1.25145)
(0.818466,1.25488)
(0.831353,1.25814)
(0.8443,1.26123)
(0.857302,1.26414)
(0.870354,1.26687)
(0.883453,1.26943)
(0.896594,1.27181)
(0.909773,1.274)
(0.922984,1.27601)
(0.936223,1.27784)
(0.949486,1.27949)
(0.962768,1.28095)
(0.976064,1.28223)
(0.989369,1.28332)
(1.00268,1.28423)
(1.01599,1.28495)
(1.02929,1.2855)
(1.04259,1.28586)
(1.05587,1.28604)
(1.06913,1.28604)
(1.08237,1.28586)
(1.09558,1.2855)
(1.10876,1.28498)
(1.12191,1.28427)
(1.13501,1.2834)
(1.14807,1.28237)
(1.16108,1.28116)
(1.17404,1.2798)
(1.18695,1.27828)
(1.1998,1.2766)
(1.21258,1.27477)
(1.22531,1.27279)
(1.23796,1.27067)
(1.25055,1.2684)
(1.26307,1.26599)
(1.27551,1.26346)
(1.28788,1.26079)
(1.30017,1.25799)
(1.31238,1.25507)
(1.32452,1.25204)
(1.33657,1.24888)
(1.34854,1.24562)
(1.36043,1.24225)
(1.37224,1.23878)
(1.38397,1.23521)
(1.39562,1.23154)
(1.40718,1.22779)
(1.41867,1.22394)
(1.43007,1.22001)
(1.4414,1.216)
(1.45265,1.21191)
(1.46382,1.20775)
(1.47492,1.20352)
(1.48595,1.19922)
(1.4969,1.19485)
(1.50779,1.19042)
(1.51861,1.18593)
(1.52937,1.18138)
(1.54007,1.17677)
(1.55071,1.17211)
(1.56129,1.1674)
(1.57182,1.16263)
(1.58229,1.15782)
